,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
27,University of Birmingham India Chancellor's Scholarships 2025-26,Students enrolled in postgraduate taught programme at University of Birmingham,United Kingdom,31-May-2025,"A one-time award of  £6,000  (approximately ₹6,50,772) towards tuition fees","{'Apply online link': 'https://www.birmingham.ac.uk/schools/business/courses/masters/scholarships', 'Original website': 'https://www.birmingham.ac.uk/', 'Latest scholarship link': 'https://www.birmingham.ac.uk/schools/business/courses/masters/scholarships'}","University of Birmingham India Chancellor's Scholarships 2025-26 is an opportunity offered by the University of Birmingham to Indian students who have applied for a postgraduate course at the university starting in September 2025. A total of 15 selected candidates will be awarded £6,000 (approximately ₹6,50,772) towards tuition fees.Source:University of Birmingham",Null,121 414 3344,"University of Birmingham
Edgbaston, Birmingham
B15 2TT, United Kingdom
Contact Number:
(+44) (0)121 414 3344",https://www.birmingham.ac.uk/schools/business/courses/masters/scholarships,tuition_waiver
28,Queen's University Belfast GREAT scholarships 2025,PG applicants in Law at Queen’s University Belfast,United Kingdom,31-May-2025,"£10,000 towards tuition fees for one-year of study","{'Apply online link': 'https://www.qub.ac.uk/Study/international-students/international-scholarships/great-scholarships-2025/', 'Original website': 'https://www.qub.ac.uk/', 'Latest scholarship link': 'https://www.qub.ac.uk/Study/international-students/international-scholarships/great-scholarships-2025/'}","Queen's University Belfast GREAT Scholarships 2025 is an opportunity offered by Queen's University Belfast in partnership with the British Council and the GREAT Britain Campaign for students from India who aspire to pursue postgraduate courses in Law at the university. A minimum award of £10,000 for a year of study will be awarded to two selected students.The GREAT Scholarships 2025 programme, launched by the British Council together with 72 UK universities, supports postgraduate students from Bangladesh, China, Egypt, Ghana, Greece, Kenya, India, Indonesia, Malaysia, Mexico, Nigeria, Pakistan, Thailand, Turkey, and Vietnam to access world-class UK higher education opportunities.Source:Queen's University Belfast",internationalscholarships@qub.ac.uk,28 9024 5133,"Queen's University Belfast
University Road, Belfast
Northern Ireland, BT7 1NN
Email ID:
internationalscholarships@qub.ac.uk |
Phone Number:
(+44) (0)28 9024 5133",https://www.qub.ac.uk/Study/international-students/international-scholarships/great-scholarships-2025/,tuition_waiver
29,IMU Breakout Graduate Fellowship Program 2025,Professors with a PhD in Mathametics,All,31-May-2025,"Up to $10,000 per year with other benefits","{'Apply online link': 'https://www.mathunion.org/cdc/scholarships/graduate-scholarships/imu-breakout-graduate-fellowship-program', 'Media Link': 'https://www.buddy4study.com/scholarship/imu-breakout-graduate-fellowship-program', 'Original website': 'https://www.mathunion.org/cdc'}","IMU Breakout Graduate Fellowship Program 2025 is an initiative by the International Mathematical Union (IMU) for doctoral degree holders.The objective of this fellowship is to nominate highly motivated mathematically talented students from developing countries to pusue completion of their doctoral degree in a developing and in thier home country. Selected fellows will recieve an amount of $10,000 per year.Source:International Mathematical Union (IMU)",imu.info@mathunion.org,30 2037 2430,"International Mathematical Union Secretariat
Hausvogteiplatz 11A
10117 Berlin, Germany
Email ID:
imu.info@mathunion.org
| Phone Number:
(+49) 30 2037 2430",https://www.mathunion.org/cdc,monetary
30,Sheffield Hallam University GREAT Scholarships 2025,Postgraduate applicants at Sheffield Hallam University,India,31-May-2025,"A tuition fee waiver of £10,000 for their full-time postgraduate taught course","{'Original website': 'https://www.shu.ac.uk/', 'Latest scholarship link': 'https://study-uk.britishcouncil.org/scholarships-funding/great-scholarships/sheffield-hallam-university', 'Apply online link': 'https://www.shu.ac.uk/funding/scholarships-and-bursaries/great-scholarships#:~:text=The%20GREAT%20scholarships%20are%20exclusively,can%20demonstrate%20excellent%20academic%20achievement.'}","Sheffield Hallam University GREAT Scholarships 2025 is an opportunity offered by Sheffield Hallam University in partnership with the British Council and the GREAT Britain Campaign. This scholarship supports high-achieving students from India, Ghana, Indonesia, Nigeria and Pakistan pursuing a full-time postgraduate course at the university. Selected scholars receive a £10,000 tuition fee reduction for their full-time postgraduate taught program during the academic year.Part of the GREAT Scholarships annual campaign, launched by the British Council with 72 institutions across the UK, this program supports postgraduate students from select countries in accessing world-class higher education opportunities.Source:Sheffield Hallam University",Null,114 225 5555,"Sheffield Hallam University
City Campus, Howard Street,
Sheffield, S1 1WB,
United Kingdom
Phone Number:
(+44) (0)114 225 5555",https://study-uk.britishcouncil.org/scholarships-funding/great-scholarships/sheffield-hallam-university,tuition_waiver
31,Mukhyamantri Vidhyarathi Pratibha Yojana for SC/ST/OBC Students 2024-25,SC/ST/OBC students studying in Class 9 to 12,,31-May-2025,"Up to ₹10,000 per annum","{'Latest scholarship link': 'https://scstwelfare.delhi.gov.in/sites/default/files/scstwelfare/circulars-orders/guidelines_scholarship_2024-25.pdf', 'Original website': 'https://scstwelfare.delhi.gov.in/', 'Apply online link': 'https://edistrict.delhigovt.nic.in/'}","Mukhyamantri Vidhyarathi Pratibha Yojana for SC/ST/OBC Students 2024-25 is an opportunity offered by the Department for the Welfare of SC/ST, Government of NCT of Delhi, for SC/ST/OBC category students studying in Class 9 to 12 in recognised public schools in Delhi. The selected candidates will receive a scholarship of up to ₹10,000 per annum.Source:Welfare of SC/ST, Government of NCT of Delhi",Null,Null,"Department for the Welfare of SC/ST/OBC/Minorities
B-Block, 2nd Floor
Vikas Bhawan, I.P. Estate
New Delhi-110002
Phone Number:
(011) 23379512",https://scstwelfare.delhi.gov.in/sites/default/files/scstwelfare/circulars-orders/guidelines_scholarship_2024-25.pdf,monetary
32,Young Faculty Research Fellowship 2025,Indian Ph.D. degree holders,India,31-May-2025,"An annual fellowship of up to ₹7,50,000","{'Original website': 'https://phd.dic.gov.in/', 'Others': 'https://phd.dic.gov.in/guidelines/UserManualYFRF.pdf', 'Latest scholarship link': 'https://phd.dic.gov.in/guidelines/YFRF-Guidelines.pdf', 'Apply online link': 'https://phd.digitalindiacorporation.in'}","The Young Faculty Research Fellowship 2025 is an opportunity provided by the Ministry of Electronics and Information Technology to Indian researchers with a PhD degree. It aims to encourage specialised research in emerging areas of electronics and IT. The selected candidates can receive a fellowship of up to ₹7,50,00 per annum.Source:Visvesvaraya PhD Cell, Digital India Corporation",phd-scheme@digitalindia.gov.in,+91-11-24301284,"Visvesvaraya PhD Cell, Digital India Corporation,
Ministry of Electronics and Information Technology (MeitY), Government of India
Room No 2084, 2nd Floor, Electronics Niketan,
6 CGO Complex, New Delhi-110003
Email ID:
phd-scheme@digitalindia.gov.in
I
Phone Number:
+91-11-24301284",https://phd.dic.gov.in/guidelines/YFRF-Guidelines.pdf,monetary
33,"Government of India Pre-Matric Scholarship, Maharashtra 2024-25",Students studying in Class 9 and 10,India,31-May-2025,"Up to ₹350 per month and Ad hoc Grant of ₹1,000","{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1DD7FE9893041576', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/'}","Government of India Pre-Matric Scholarship, Maharashtra 2024-25 is an initiative of the Social Justice and Special Assisstance, Government of Maharashtra, for SC category students studying Class 9 and 10 at government or private instituitions. The selected students will receive a monthly scholarship of ₹350 and Adhoc grant up to ₹1,000.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,022-22843665,"Social Justice and Special Assistance, Government of Maharashtra
1st Floor, Annex Building,
Mantralay, Madam Cama Road,
Hutatma Rajguru Chowk,
Nariman Point, Mumbai - 400032
Email ID:
min.socjustice@maharashtra.gov.in
| Phone Number:
022-22843665, 220231652",https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1DD7FE9893041576,mixed
34,Nutanix Heart Women in Technology Scholarships 2025-26,Female undergraduate students,India,31-May-2025,"Up to $2,000 towards tuition and fees (one-time)","{'Latest scholarship link': 'https://www.nutanix.com/scholarships/advancing-women-in-technology', 'Apply online link': 'https://aim.applyists.net/Account/LogOn', 'Original website': 'https://www.nutanix.com/'}","Nutanix Heart Women in Technology Scholarships 2025-26 is an opportunity offered by Nutanix, an American cloud computing company for undergraduate female students pursuing degree in software engineering, electrical engineering, computer science, or computer engineering. The main objective of this scholarship is to identify and develop the talent of women who want to support the expansion and innovation of the tech industry. Up to 10 scholarships are available from Nutanix to students in India and other countries who wish to use their passion for technology to advance the status of women in the profession and have a positive impact on both the industry and the environment. Selected applicants will receive a one-time scholarship of up to $2,000 towards tuition and fees.Source:Nutanix",Null,0008009191580,"Nutanix India Inc.
Level 3B, DLF Centre,
Sansad Marg, Connaught Place
New Delhi - 110001
Phone Number:
0008009191580/ (408) 216-8360",https://www.nutanix.com/scholarships/advancing-women-in-technology,mixed
35,"Oxford and Cambridge Society of India Scholarship (OCSI), UK 2025","Students pursuing undergraduate, graduate, or research programs at Oxford or Cambridge University",United Kingdom,31-May-2025,"Up to ₹4,00,000 (one-time)","{'Media Link': 'https://www.buddy4study.com/scholarship/oxford-and-cambridge-society-of-india-scholarship-ocsi-uk', 'Original website': 'http://www.oxbridgeindia.com/', 'Latest scholarship link': 'http://www.oxbridgeindia.com/scholarship-guidelines/', 'Apply online link': 'http://www.oxbridgeindia.com/scholarship-guidelines/'}","Oxford and Cambridge Society of India Scholarship (OCSI), UK 2025 is an opportunity offered by the OCSI* for Indian students pursuing undergraduate, graduate, or research programs at the Universities of Oxford and Cambridge for the 2025-2026 academic year. A total of three scholarships of up to ₹4,00,000 will be awarded to selected students.*The Oxford and Cambridge Society of India (OCSI) is a not-for-profit alumni organisation based in New Delhi, India.Source:Oxford and Cambridge Society of India (OCSI)",secretary@oxbridgeindia.com,Null,"Mr. Vidur Bhatia,
Secretary, Oxford and Cambridge Society of India (OCSI)
C-75, Defence Colony, New Delhi - 110024
Email ID:
secretary@oxbridgeindia.com",http://www.oxbridgeindia.com/scholarship-guidelines/,monetary
36,"Dr. Panjabrao Deshmukh Hostel Maintenance Allowance Scheme, Maharashtra 2024-25",Wards of alpabhudharak shetkari/registered labourers pursuing specified medical degree courses,India,31-May-2025,"Hostel maintenance allowance up to ₹30,000 per annum","{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/34.pdf', 'Original website': 'https://mahadbtmahait.gov.in', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AA5337B52CE309785'}","Dr. Panjabrao Deshmukh Hostel Maintenance Allowance Scheme, Maharashtra 2024-25 is an initiative of the Directorate of Medical Education Research, Government of Maharashtra, to provide financial assistance to students pursuing specified medical courses in government-aided/corporation/private un-aided colleges. Selected students will receive a hostel maintenance allowance of up to ₹30,000 per annum.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Medical Education Research, Government of Maharashtra
Helpline Number:
(022)-49150800",https://mahadbt.maharashtra.gov.in/PDF/34.pdf,monetary
37,"Pre-Matric Scholarship for Class 5 to 10, Maharashtra 2024",SC students studying in Classes 5 to 10,,31-May-2025,Up to ₹100 per month (for 10 months),"{'Original website': 'https://mahadbt.maharashtra.gov.in/', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1A036BC29D2FDCCA', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1A036BC29D2FDCCA'}","Pre-Matric Scholarship for Class 5 to 10, Maharashtra 2024  is an initiative by the Social Justice and Special Assistance, Government of Maharashtra, for SC category students studying in Classes 5 to 10  at government or private institutions. The selected students will receive a monthly scholarship of up to ₹100 per month for 10 months.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,022-22843665,"Social Justice and Special Assistance, Government of Maharashtra
1st Floor, Annex Building,
Mantralay, Madam Cama Road,
Hutatma Rajguru Chowk,
Nariman Point, Mumbai - 400032
Email ID:
min.socjustice@maharashtra.gov.in |
Phone Number:
022-22843665, 220231652",https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1A036BC29D2FDCCA,monetary
