,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
28,Vidyadhan Haryana & Chandigarh Scholarship Program 2024,Class 11 and 12 students,India,Closed,"₹10,000 per annum","{'Original website': 'https://www.vidyadhan.org/', 'Apply online link': 'https://www.vidyadhan.org/apply'}","Vidyadhan Haryana & Chandigarh Scholarship Program 2024 is an opportunity offered by the *Sarojini Damodaran Foundation to Class 11 and 12 students of Haryana and Chandigarh. The selected candidates will receive ₹10,000 per annum.*Established in 1999 by SD Shibulal (co-founder and former CEO, Infosys) and Kumari Shibulal (Sarojini Damodaran Foundation), the scheme aims to provide financial support to help transform the lives of the underprivileged students in society by contributing to their higher education.Source:Vidyadhan",vidyadhan.punjab@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.punjab@sdfoundationindia.com
| Phone Number:
9663517131",https://www.vidyadhan.org/,monetary
29,Central Sanskrit University - Delhi Merit Scholarship 2024-25,Students studying Sanskrit/Pali/Prakrit as a main or optional subject,India,Closed,"Up to ₹2,500 per month","{'Latest scholarship link': 'https://scholarship.csu.co.in/docs/Guidelines_English.pdf', 'Apply online link': 'https://scholarship.csu.co.in/', 'Others': 'https://www.sanskrit.nic.in/schemes/uploads/2024_06_04_Notification_sch_r.pdf', 'Original website': 'https://www.sanskrit.nic.in/'}","Central Sanskrit University (CSU), Delhi Merit Scholarship 2024-25 is an opportunity offered by Central Schemes of Ministry of Education, Government of India and implemented by Central Sanskrit University, Delhi. The scholarship aims to provide financial support to students studying Sanskrit/Pali/Prakrit as a main or optional subject in recognised Sanskrit Pathashalas, Sanskrit Mahavidyalayas, Sanskrit Vishwa Vidyalayas (Traditional Stream) or Schools/Colleges/Universities (Modern Stream).Source:Central Sanskrit University (CSU)",Null,1800 572 4642,"Central Sanskrit University (CSU)
56-57, Institutional Area, Janakpuri, New Delhi-110058
Helpline Toll-Free Number:
1800 572 4642",https://www.sanskrit.nic.in/,monetary
30,Kent Future Student Scholarship for Indian Students 2024,Indian students pursuing undergraduate or postgraduate taught program at the University of Kent's UK campuses,India,Closed,"A tuition fee discount of up to £5,000 (approx. ₹5,30,795.50)","{'Apply online link': 'https://www.kent.ac.uk/scholarships/search/FNADKFSIND01', 'Original website': 'https://www.kent.ac.uk/'}","Kent Future Student Scholarship for Indian Students 2024 is an opportunity provided by the University of Kent to Indian students pursuing undergraduate and postgraduate taught program at the University of Kent's UK campuses. Selected candidates will receive a tuition fee discount of up to £5,000  (approx. ₹5,30,795.50).Source:University of Kent",scholarships@kent.ac.uk,1227764000,"University of Kent,
Canterbury
Kent, England
CT2 7NZ
Email ID:
scholarships@kent.ac.uk
| Phone Number:
(+44 0) 1227764000",https://www.kent.ac.uk/,monetary
31,R D Sethna Loan Scholarship 2024,Indian students pursuing higher education,India,Closed,Scholarship loan to support higher studies,"{'Original website': 'http://www.rdsethnascholarships.org/', 'Ask question': 'https://www.rdsethnascholarships.org/faqs/', 'Apply online link': 'https://www.rdsethnascholarships.org/application-fees/'}","The R D Sethna Loan Scholarship 2024 is an opportunity provided by the R D Sethna Scholarship Fund to Indian students pursuing higher education. These scholarships are investments in young citizens, empowering them to pursue their academic and professional goals. Loan scholarships are awarded based on meritorious performance to help students pay for tuition, academic materials, and other relevant expenses that would improve their educational experience. Selected candidates will receive a scholarship loan at an interest rate of 2% per annum.Source:R D Sethna Scholarships",rdsethnascholarship@gmail.com,Null,"R.D. Sethna Scholarship Fund
Esplanade House
29, Hazarimal Somani Marg, Fort
Mumbai – 400 001
Email ID:
rdsethnascholarship@gmail.com
| Phone Number:
(+91 22) 22077044",http://www.rdsethnascholarships.org/,monetary
32,Traub-Dicker Rainbow Scholarship 2024,Lesbian students pursuing higher studies in the United States,United States,Closed,"An annual scholarship of USD 4,000","{'Apply online link': 'https://www.stonewallfoundation.org/scholarships', 'Ask question': 'https://static1.squarespace.com/static/58d82340d2b857f33fbad36d/t/660f0458c0b1df28b2907db8/1712260184546/Stonewall+Scholarship+Frequently+Asked+Questions.pdf'}","The Traub-Dicker Rainbow Scholarship 2024 is an opportunity provided by the Stonewall Community Foundation* to lesbians pursuing higher studies in the United States. Selected candidates will receive an annual scholarship of USD 4,000.*The Stonewall Community Foundation is a public charity based in New York City that focuses on supporting the lesbian, gay, bisexual, transgender, and queer (LGBTQ) communitySource:Stonewall Foundation",scholarships@stonewallfoundation.org,Null,"Stonewall Community Foundation
Chelsea
New York, NY, 10001
Email ID:
scholarships@stonewallfoundation.org",https://www.stonewallfoundation.org/scholarships,monetary
33,Mahindra All India Talent Scholarship (MAITS) 2024,SSC/HSC or equivalent passed students,India,Closed,"₹10,000 per annum for a maximum period of 3 years","{'Apply online link': 'https://www.kcmet.org/what-we-do-Scholarship-Grants.aspx#bobcontent0-title', 'Original website': 'https://www.kcmet.org/who-we-are.aspx'}","Mahindra All India Talent Scholarship (MAITS) 2024 is an initiative of K.C. Mahindra Education Trust (a Public Charitable Trust) for students who have passed SSC/HSC or equivalent examinations in Class 10/12. The main objective of the scholarship is to provide financial help to students belonging to economically disadvantaged families who wish to pursue a job-oriented diploma course at a recognised government polytechnic in India. A total of 550 students will receive ₹10,000 per annum for a maximum of 3 years.Source:K.C. Mahindra Education Trust",maits@mahindra.com,Null,"K.C. Mahindra Education Trust
Cecil Court, MB Marg, Near Regal Cinema,
Apollo Bandar, Colaba, Mumbai,
Maharashtra - 400005
Email ID:
maits@mahindra.com",https://www.kcmet.org/who-we-are.aspx,monetary
34,GSRF Doctoral Research Fellowship Scheme 2024,Full-time Ph.D. degree students enrolled at universities or research institutions in Goa,India,Closed,"A monthly fellowship of ₹25,000 and an annual contingency grant of ₹25,000","{'Original website': 'https://www.gsrf.org.in/index.php', 'Apply online link': 'https://www.gsrf.org.in/schemes-doctoral-fellowship.php'}","GSRF Doctoral Research Fellowship Scheme 2024 is an opportunity provided by the Goa State Research Foundation (GSRF) for students pursuing a full-time Ph.D. degree program at Goa University, its affiliated or autonomous colleges, or its recognized research centers such as CSIR-NIO, NCPOR, and ICAR-CCARI. Selected candidates will receive a monthly fellowship of ₹25,000 and an annual contingency grant of ₹25,000.Source:Goa State Research Foundation",office.gsrf@gmail.com,8275910290,"Goa State Research Foundation
Upper Ground Floor, Building ‘B’
Market Complex (behind New Hanuman Temple)
Alto-Porvorim
Goa - 40352
Email ID:
office.gsrf@gmail.com
| Phone number:
(+91) 8275910290",https://www.gsrf.org.in/index.php,mixed
35,NSP National Means Cum Merit Scholarship Scheme 2024-25,Students enrolled in Class 9,India,Closed,"₹12,000 per annum","{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/NMMSSGuidelines.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","NSP National Means Cum Merit Scholarship Scheme 2024 is an initiative of the Department of School Education and Literacy, Government of India for students enrolled in Class 9 in government, government-aided, and local body schools. The scheme aims to provide financial assistance to meritorious students belonging to the EWS category to detain their dropouts at Class 8 and encourage them to continue their studies at the secondary stage. The selected candidates will receive a scholarship of ₹12,000 per annum.Source:National Scholarship Portal",helpdesk@nsp.gov.in,Null,"Ministry of Education
Department of School Education & Literacy
Shastri Bhawan, Dr Rajendra Prasad Rd
Rajpath Area, Central Secretariat
New Delhi-110001
Email ID:
helpdesk@nsp.gov.in
| Phone Number:
(0120) 661954",https://scholarships.gov.in/,monetary
36,Dr. Shamanur Shivashankarappa Janakalyan Trust (SSJKT) Scholarship 2024,"Pre-University, Graduation and Postgraduation degree students",India,Closed,A financial assistance based on merit,"{'Original website': 'https://ssjanakalyantrust.org/', 'Apply online link': 'https://ssjanakalyantrust.org/ssj/apply.html'}","Dr. Shamanur Shivashankarappa Janakalyan Trust (SSJKT) Scholarship 2024 is an initiative of the Dr. Shamanur Shivashankarappa Janakalyan Trust (SSJKT) to support deserving students who are domiciled in Karnataka and facing financial constraints in pursuing their education. The scholarship typically covers expenses on various levels of education, including pre-university, undergraduate, and postgraduate courses in one of the following courses:-Pre-University Course (PUC)MBBS (Bachelor of Medicine, Bachelor of Surgery)DiplomaBachelor of Science (B.Sc.)Bachelor of Commerce (B.Com.)Bachelor of Engineering (B.E.)Bachelor of Veterinary Science and Animal Husbandry (BVSC)Bachelor of Computer Applications (BCA)Bachelor of Business Management/Bachelor of Business Administration (BBM/BBA)Bachelor of Arts (B.A.)Bachelor of Dental Surgery (BDS)Bachelor of Pharmacy (B.Pharma.)Master of Science (M.Sc.)Master of Arts (M.A.)Master of Commerce (M.Com.)Bachelor of Education (B.Ed.)Chartered Accountant (CA)Selected candidates will receive financial assistance based on merit.Source:SS Janakalyan Trust",drssjkt@gmail.com,Null,"SS Janakalyan Trust
C/o. R L Law College
AVK College Road,
Davangere – 577 002
Email ID:
drssjkt@gmail.com",https://ssjanakalyantrust.org/,other
37,JSPN Scholarship 2024-25,Indian citizens belonging to the Madhwa community,India,Closed,Financial assistance,"{'Apply online link': 'https://srijspn.org/jspnapp/views/home.jsf', 'Others': 'http://www.srijspn.org/jspnapp/views/faq.jsf'}","JSPN Scholarship 2024-25 is an initiative of Jaya Satya Pramoda Nidhi (JSPN) [a social services wing of Sri Uttaradi Math, exempted under80G of the Income Tax Act] aims to uplift and support Madhwa community students with strong academic records. Over 4,500 students have benefited from this program, allowing them to complete their studies and achieve success. The scholarship provides financial assistance to students facing financial hardship in their pursuit of education.Source:JSPN Educational Scholarship",srijspn@gmail.com,Null,"Jaya Satya Pramoda Nidhi
C/o. Uttaradi Math, Jayateertha Vidyapeetha,
Uttaradi Math road, Basavanagudi,
Bangalore - 560004
Email ID:
srijspn@gmail.com",https://srijspn.org/jspnapp/views/home.jsf,other
38,Your-Space (YS) Scholarships for UG Students 2024,Undergraduate applicants,India,Closed,Financial assistance,"{'Original website': 'https://www.your-space.in/', 'Apply online link': 'https://www.your-space.in/scholarship/'}","Your-Space (YS) Scholarships for UG Students 2024 is an opportunity offered to Class 12 passed students who have secured admission to undergraduate courses in a recognised Indian university/college. The scholarship is being offered by various donors from High Net Worth Individuals (HNIs), and corporate and non-corporate entities in India. Selected candidates will receive financial assistance to pursue their academics.Source:Your Space",info@your-space.in,8447707093,"Your-Space
Email ID:
info@your-space.in
|
Phone Number:
(+91) 8447707093, 8920011473 (WhatsApp)",https://www.your-space.in/,other
39,Unimoni Student Star Scholarship 2024,Students planning to pursue higher studies in abroad,Abroad,Closed,"Up to ₹5,00,000 and other prizes","{'Apply online link': 'https://remitforex.com/unimoni-student-stars-scholarship-2024.html?utm_source=Website&utm_medium=Remit_Menu&utm_campaign=Student_Stars_2024', 'Latest scholarship link': 'https://www.unimoni.in/blog/unimoni-student-stars-scholarship-program-2024-announced/'}","The Unimoni Student Stars Scholarship 2024 is an opportunity offered by Unimoni that helps Indian students financially to pursue higher education abroad. The selected students will receive up to ₹5,00,000 and other prizes.*Unimoni is a leading global provider of money transfer, foreign currency exchange, payment and credit solutions. They focus on facilitating seamless financial transactions across geographical borders.Source:Unimoni",customercare@unimoniindia.com,9946086666,"Unimoni Financial Services Ltd.
3rd floor, Habeeb Towers, M G Road, Ernakulam, Kochi-11, India
Email ID:
customercare@unimoniindia.com
|
Phone Number:
(+91) 9946086666",https://remitforex.com/unimoni-student-stars-scholarship-2024.html?utm_source=Website&utm_medium=Remit_Menu&utm_campaign=Student_Stars_2024,mixed
